# g K weights
8.393151873806857566e+00 2.003899266016842429e+00 7.453230576822140866e-05
5.786954885674345128e+00 2.133743925341662351e+00 2.256181214596284000e-04
5.697042836696466495e+00 2.152535956984379606e+00 1.209105415644525639e-04
6.764522305441992955e+00 1.810743593665051110e+00 1.382978074248962649e-04
5.807498254930221648e+00 2.025439861476043824e+00 1.701243514761311174e-04
6.192440270476418540e+00 1.838866848625404948e+00 3.118762567654887472e-04
8.506245921458731374e+00 2.566990896654202103e+00 1.074655932602916398e-05
3.421563541225384864e+00 1.467888159568983220e+00 2.355772034822700668e-04
3.367872250983081628e+00 1.740567744302218056e+00 4.771590095267453220e-05
7.442884075753265272e+00 1.913908582092413546e+00 1.212886639993403828e-05
4.455062617590783702e+00 1.749569784563590469e+00 9.587480330662716071e-05
3.291648088199079059e+00 1.505924605764286550e+00 5.219901871526143235e-04
5.796739039192214449e+00 1.813016905428238568e+00 1.311759801392054783e-04
5.340510296222850783e+00 1.652461164651677361e+00 3.429013195130524655e-04
6.476478756930126757e+00 1.966964333354206396e+00 4.854592432298957937e-04
5.947583082771503271e+00 2.118278785329404279e+00 3.630797897311173993e-04
5.529498444743450314e+00 1.508229654167604350e+00 7.989381215844485503e-05
6.384576404942637673e+00 1.831634991689007785e+00 1.988546743339614090e-04
4.815468237805476726e+00 1.796168911410944702e+00 3.503054080940295177e-04
7.504334028282593216e+00 2.226373450262378650e+00 5.330828228600060343e-05
3.486211267117700352e+00 1.446521430237477146e+00 1.181083771929235439e-04
4.921744014123376587e+00 1.923461450223445945e+00 2.593014401941740564e-04
4.410242374230549878e+00 1.656305593637156459e+00 2.670325672225856879e-04
5.526399902871163228e+00 1.743916868586798286e+00 2.500155899266874940e-04
6.537592202512298556e+00 1.810237378643524409e+00 4.517186588210101036e-05
3.889243378432858389e+00 1.347030926160438069e+00 3.329404027244558823e-04
5.149533894419742630e+00 2.034894904436381768e+00 2.898751597787753193e-04
5.913717892492615036e+00 1.946485958805611594e+00 5.443670387363038653e-05
5.547916630973901420e+00 1.792502417651065549e+00 4.092890307205850563e-04
4.070582931911308933e+00 1.852318503205457656e+00 1.013203222684758880e-04
4.549297780408454450e+00 1.527783518488066372e+00 2.578241763124844454e-04
7.847869088998890241e+00 1.903517274360432943e+00 3.087554616385377882e-05
6.083852397649400778e+00 2.044139428680653570e+00 1.223913257367174531e-04
4.866706611324019605e+00 2.025438132619618692e+00 4.030538546708332969e-05
3.869913029458350806e+00 1.171597930201593973e+00 1.004297831580866535e-05
4.682170011053878866e+00 1.762994830076009656e+00 2.674725012986013607e-04
5.319220203619308585e+00 1.561840290949442434e+00 2.344219740747477388e-04
5.799655090538141877e+00 1.869374790191599134e+00 3.341810341495048565e-04
5.489191496076701426e+00 2.087942848475410340e+00 9.757850707432394282e-05
5.135027332702378544e+00 1.773499288819984088e+00 5.153612701028273532e-04
3.857947856300547151e+00 1.418855576288398979e+00 2.905823460609564791e-04
6.496387679780765367e+00 2.344558558090640510e+00 4.219577806014239798e-04
5.407858657517813583e+00 1.609117982168318806e+00 2.788456357180747573e-04
7.826568877502924515e+00 1.878724304977828163e+00 7.299689878946975728e-06
4.870200985879897360e+00 1.870197894802153815e+00 2.425642909487532529e-04
4.439002538353139293e+00 1.590906978684608175e+00 4.590084286121559739e-04
5.652115541855208924e+00 1.651644859223085016e+00 9.852550696355031863e-05
5.391236998798696334e+00 1.993590120318783798e+00 1.196710938412041486e-04
5.405672285458104298e+00 1.880008787128512271e+00 2.041685809700432197e-04
5.448996448127890524e+00 1.613516878808422650e+00 3.009111458045275831e-04
7.673026047633806357e+00 2.469799660071121394e+00 2.237923181609259918e-04
6.163104065010282184e+00 2.087991750118931122e+00 1.527594411129757420e-04
5.476240270662437126e+00 1.930042444247108469e+00 2.262665378324070606e-04
5.056441640274016436e+00 1.686349936306683839e+00 3.593182578573678003e-04
5.562829903033439827e+00 1.913092201410237392e+00 4.193412495654425258e-04
4.802934830801635080e+00 1.840088951682842477e+00 1.242973143068233448e-04
7.196322695797170432e+00 2.409218039670332878e+00 6.974813396174874111e-05
4.608945311971690550e+00 1.794979775006251499e+00 4.950809338459624285e-04
5.371477040952980175e+00 1.882660686572160458e+00 4.092116552122306993e-04
7.138857621006660992e+00 2.015887652144212616e+00 2.909377788554047138e-04
6.553974834037496144e+00 2.166095156060805049e+00 1.182296886853545081e-04
3.730812644541680712e+00 1.735628476818711130e+00 1.152339489960523949e-04
6.852870131130436526e+00 2.156822141700351025e+00 1.890016375032009738e-04
5.924633251797882139e+00 2.069930876093346583e+00 8.823253829139316752e-05
5.184804402971171733e+00 1.812979841305639050e+00 2.833311003841730894e-04
5.823931575491511303e+00 2.004114791735217782e+00 2.761080332322770714e-04
3.686718352059503268e+00 1.331379104283467729e+00 3.348677091321438656e-05
4.393045223320024562e+00 2.010853840213848276e+00 9.875034054077006364e-05
6.931943424799438702e+00 1.986385705105670363e+00 1.184615791355254276e-04
7.240580026754257048e+00 2.697787099540452260e+00 2.398324523349031800e-05
5.831009192731874791e+00 2.362424874214710702e+00 1.253263524587418384e-04
4.999620983970768151e+00 1.862977737143821200e+00 4.260053669591860989e-04
7.080602494831843785e+00 1.989905465006807983e+00 1.096299487420074145e-05
3.186805855283897593e+00 1.785893083831861849e+00 3.248539650298220053e-04
7.780741996569128460e+00 2.000845615149128953e+00 1.586014863373667763e-04
3.955214704614050447e+00 1.491536811173551857e+00 2.490115913640201357e-04
6.951215596256743900e+00 2.191502442135382811e+00 3.296420803475376231e-05
2.150946769811311388e+00 1.249172957119921712e+00 9.778588587537502270e-05
6.134954164775246355e+00 1.933267659670081295e+00 3.226122834956202156e-04
3.289985609850881954e+00 1.251367989319686291e+00 9.459074675304097879e-06
5.425327295733041844e+00 1.684612945128229899e+00 7.826653477390916876e-05
5.512033267102805389e+00 1.901226797741522478e+00 2.197042011383772847e-04
6.225881285540163290e+00 2.246419413065612325e+00 1.236312231628941658e-04
7.106362707534022327e+00 2.140140999032725144e+00 1.581097577127246496e-04
4.226249106839389036e+00 2.229093234468624729e+00 2.515156421292260463e-04
6.594063128734700463e+00 1.989833063191694063e+00 2.708526627288643284e-04
8.313052665474739200e+00 2.033868149862174679e+00 5.243247803032727235e-05
6.232393712510678085e+00 2.315339700782006460e+00 1.856730861049268140e-04
5.437511300433263806e+00 1.773222925984661913e+00 5.051157408549842307e-04
3.919489606025229556e+00 1.801328349058672895e+00 7.387385605767682870e-05
4.257698550066791654e+00 1.695139821404013425e+00 8.165315136068074264e-05
3.919996138427951582e+00 1.623475482954853000e+00 2.068637937862063362e-04
7.295280744724069955e+00 2.061868216520154284e+00 7.939364234256472493e-06
5.020781390666242849e+00 1.625819263493021305e+00 4.271752209957039572e-04
6.976299191154770263e+00 2.294115200448216374e+00 2.547515144965818950e-05
5.899438058626985892e+00 1.850969156768409452e+00 4.749379295810379417e-04
5.278124465610317451e+00 1.418055205333578650e+00 9.074436126296531353e-05
3.951755643538047647e+00 1.574432849231858000e+00 4.609004817077990107e-04
4.576560403605457239e+00 1.390597143074090880e+00 4.274275532867299887e-05
6.909579456341971238e+00 1.979375449129110454e+00 2.097424910071455447e-04
5.405915561642949285e+00 1.620119002096573668e+00 2.302723681828368189e-04
2.508163250807087685e+00 1.320512749945980557e+00 5.174454680844265287e-05
4.177232878195500376e+00 1.332008984212587732e+00 5.473536080044731595e-05
8.403795215937005736e+00 2.111675234565232095e+00 1.169647811681397636e-04
4.938882831806060025e+00 1.916890558584785964e+00 3.022969604922517810e-04
4.170789284597592683e+00 1.709695022790271413e+00 7.018260063847817673e-05
6.520920710080687854e+00 1.886896613675143053e+00 4.002733916640829827e-04
6.731279118156738406e+00 2.310697678985500048e+00 1.011745113481025369e-04
6.169437234699927330e+00 1.765482861657032609e+00 1.079430754347572157e-04
3.993414217335303107e+00 1.886985174896507633e+00 6.697515126533915041e-05
5.774329325035856719e+00 1.787093697115212265e+00 4.192845547218802121e-04
6.401255537913430160e+00 2.125756953825988393e+00 3.255713865437773235e-04
6.083640776749009049e+00 1.714303123136345253e+00 1.849968242339364896e-04
4.060721514583387481e+00 1.534421378942343317e+00 2.806176003847215259e-04
3.969948959650495546e+00 2.246505011025192733e+00 1.445317036086072694e-05
6.738370912653513400e+00 2.125997941540831437e+00 3.665868548140061088e-04
4.819452831701969586e+00 1.629132984228190972e+00 4.501648681861790575e-04
7.594913221775014378e+00 2.074762083032115623e+00 1.101912497473325178e-04
6.889153838657953166e+00 2.027701097001808783e+00 1.940424965576970431e-04
5.386172743109396421e+00 1.720655012008426521e+00 3.460772954539976799e-05
7.426272951624548035e+00 2.337500322603185854e+00 2.758422337256177369e-04
5.477961550555283665e+00 1.640154727539090418e+00 1.306783012933197862e-04
4.855813050956546029e+00 1.640874121583327350e+00 2.705640340848561331e-04
7.451617964826527718e+00 2.035550404934142854e+00 4.250122212022222319e-04
4.441914909512458820e+00 1.793667908605329764e+00 2.327482193645197554e-04
5.067756596359231480e+00 2.100384964976398816e+00 8.096724587010725911e-05
5.543338625978443623e+00 1.657614833155260259e+00 2.739037252253952908e-04
4.429515132773801156e+00 2.088329386204979432e+00 4.556597889410330364e-05
6.441806384417499309e+00 2.239704025830594691e+00 1.643063217194322043e-04
5.031559703883097256e+00 2.050330686175516171e+00 1.359339614248083106e-04
3.624799703354268487e+00 1.160961943612166314e+00 1.398705332010789628e-06
6.898662393691576966e+00 1.968544048315792772e+00 3.187039722835051598e-04
5.113185852760796735e+00 1.845130562357483406e+00 1.396396526973037254e-04
5.897908481644122958e+00 1.660301166408275408e+00 1.905445471340756866e-04
7.024219966490555578e+00 2.035111043999851432e+00 1.973244927930880709e-04
6.268750416170965067e+00 1.754131769796947626e+00 1.541927506807760754e-04
3.727252050345365664e+00 1.377208135003850309e+00 1.573688150284432421e-04
7.078866002051247719e+00 2.139231979763452696e+00 7.240664106600900425e-05
5.309778905976386021e+00 2.930217789576034182e+00 1.557880028460475281e-04
5.568725200515855178e+00 1.936999570335100396e+00 7.409626659901505721e-05
7.242843207955237617e+00 3.405834109349683558e+00 4.878371995528134266e-06
3.475935655850289407e+00 1.464986408035636067e+00 1.542513648562067273e-05
5.549966211331624599e+00 2.101173826416681045e+00 1.020703918089690550e-05
6.018792901553702279e+00 1.810334663479559847e+00 3.255790029913698414e-04
6.321204097724305804e+00 1.997892882951660676e+00 1.731498072069680074e-04
4.209019608472901908e+00 1.512893524877171547e+00 2.828301844614893512e-04
6.090068818856267718e+00 2.487420732710764693e+00 1.239803853737547062e-04
5.347498172765615010e+00 1.339430391966802913e+00 1.826394447245796967e-05
3.292644799982875181e+00 2.034636679927962710e+00 9.012732873119573991e-07
5.907862183694690295e+00 2.220332170536178484e+00 1.376443005927427258e-04
4.531446380993032541e+00 1.757831898436592599e+00 2.862725206366270310e-04
5.194151265763401248e+00 1.599652499560780594e+00 2.647995562189146466e-04
6.481344356626537184e+00 2.125353477512898603e+00 3.150149190527504238e-04
4.500275342929787925e+00 1.732917119598919919e+00 2.598948184455071564e-04
7.007506277315492582e+00 2.001860329837530816e+00 1.048394790215894406e-05
5.291178929423359101e+00 1.964540201384065599e+00 2.028581386020788580e-04
5.387984374004751942e+00 1.859216028458450687e+00 1.131598072517765925e-04
6.049569052375666445e+00 1.676428841145059856e+00 1.741549599682757287e-04
3.535497078476849353e+00 1.790409672948664266e+00 3.375037476304925462e-05
5.161538561265825997e+00 1.417882907678853055e+00 6.121155855592978713e-05
5.036806821360048758e+00 1.574212258518859153e+00 1.825386919779396766e-04
6.828780252106747994e+00 2.191048323469237058e+00 1.240420168429161025e-04
3.175789499571122221e+00 1.326269172911801686e+00 1.540213115822494031e-04
5.682294104584516781e+00 2.007079460860131448e+00 4.000696931057018684e-04
7.810216434030968102e+00 2.006559841002610867e+00 4.462316286193523766e-05
6.548970853557547045e+00 1.991627369049622898e+00 2.485515681504754095e-04
3.543180446310074672e+00 1.592175339126855160e+00 1.872065310175175380e-04
6.933685269027326292e+00 2.261101769122812133e+00 1.779560218603588211e-04
3.825748610372845082e+00 1.828368760377627300e+00 1.287281534288773959e-04
5.099157552016187367e+00 2.026213010664811520e+00 7.703216062203271377e-05
5.965598106302278048e+00 1.986870263648755408e+00 3.419317732201340959e-04
6.692962918804649775e+00 2.060448663463829710e+00 3.995179371194365245e-04
3.887580273641044748e+00 1.857053860616413532e+00 1.389428203074897738e-06
6.610627512332538203e+00 2.019364382560721705e+00 2.777565411081420058e-04
6.873202331367163076e+00 2.048153146989094786e+00 8.978545897941485375e-05
4.782486409948879746e+00 1.858961687287490783e+00 2.478795937607251604e-04
6.206017799548995129e+00 1.842120359339255442e+00 4.840169194615141779e-04
6.583576008591885298e+00 1.590319130868421915e+00 5.090044084598267637e-06
3.953476099563206780e+00 1.879776905901512585e+00 1.705949839084728572e-04
6.579564111048299857e+00 2.143581852787051378e+00 2.705465845233523902e-04
3.386306480300938837e+00 1.369712858790059773e+00 1.464665014551389042e-04
5.516123838413971470e+00 1.720492865331356258e+00 3.333171920274167750e-04
5.567757008898806426e+00 1.531739700593780507e+00 2.120999121332795955e-04
5.173175595098888913e+00 2.029131239520331143e+00 1.402026562504079350e-04
4.055268448327082886e+00 1.452029128568114835e+00 3.933788505860205090e-04
9.654226094913850531e+00 2.215516350088042596e+00 1.873614258995066560e-06
5.212939796828600869e+00 1.679242542756591350e+00 3.939715220099837545e-04
6.203442001585001364e+00 1.601702563027955328e+00 1.541743166385493695e-04
6.271296669207664820e+00 2.420336392198193298e+00 5.472965007952425954e-05
4.244419415102390403e+00 1.715609728349716923e+00 2.022421071415049705e-04
5.073007868819136235e+00 1.702325796104815936e+00 2.056199346439913360e-04
5.856082378714464909e+00 1.633677920636184222e+00 3.434961146674986331e-04
4.895197935910658771e+00 1.848332355017238360e+00 3.599100628242233777e-04
4.570845318903173471e+00 1.467568354897718974e+00 9.351548556047602440e-05
6.098216236291973402e+00 1.762533003325398084e+00 3.489717322473006125e-04
4.608887343673404580e+00 1.648756364279345243e+00 4.538153831380227097e-04
2.825961846340240946e+00 1.550610691939243280e+00 3.796950637247793487e-04
5.818105618518589317e+00 1.713583286194940936e+00 2.817170936903409806e-04
5.068603959238995316e+00 1.700580212883690434e+00 2.677068221235696216e-04
4.982687950112419273e+00 2.548173430584704136e+00 2.183904934816945282e-04
5.945026816660543112e+00 2.060908179432146436e+00 3.698302584487174255e-04
6.514711173361425800e+00 1.647491909295603740e+00 6.402690480075871686e-05
7.077346341136471430e+00 2.046439866996176082e+00 3.515477224300828378e-04
4.528614404477132815e+00 1.813847584201791596e+00 2.214083061576965848e-04
3.803402889849464508e+00 1.403184002187494839e+00 2.905837287543069198e-04
5.923327570225685790e+00 1.845486455128438674e+00 8.543098924091125995e-05
4.392221650926404486e+00 1.765538512698630935e+00 2.841554177394469490e-04
5.303437041315765654e+00 1.653206241664378240e+00 4.043256339396640846e-04
5.536703959617119253e+00 1.781455961619159201e+00 2.485035337983616688e-05
2.697983442592173819e+00 1.479786938862047263e+00 2.909792326387036437e-06
4.330622615136151765e+00 1.953633562685107572e+00 9.200978860874481358e-05
4.593803903034139324e+00 1.903075804898947343e+00 2.670255676802544198e-04
4.061854304510825742e+00 2.689828926050461533e+00 1.999905607350394679e-07
4.616958663198195367e+00 1.462672854324652105e+00 1.078029003435374450e-04
5.541099509462215522e+00 1.435473259463546425e+00 2.187445368838085152e-06
3.766239353150888203e+00 1.501772060642912354e+00 2.661865459605985778e-04
3.398622122556860248e+00 1.572193976262727944e+00 2.547100167071369818e-04
4.089212509348817193e+00 1.721470895060014161e+00 1.404519391057577821e-05
3.323046398468560980e+00 1.287802440336445642e+00 2.022349698097658348e-04
6.755813644477107971e+00 1.891552814030398322e+00 2.193652895666414824e-04
6.867795530144098493e+00 2.097859338986332922e+00 2.513225481797859103e-04
4.517196292302696925e+00 1.847958704631758264e+00 2.267766933049019989e-04
3.420127416032374690e+00 1.394933679163641527e+00 2.377141560961523422e-04
6.378911861748541412e+00 2.804902849943728960e+00 6.270583334128693152e-07
4.186121842679716210e+00 1.395535311256835831e+00 9.402053995357701919e-05
8.234830235527770270e+00 1.955630579446572259e+00 1.110868241363126961e-06
7.227140599738135052e+00 1.986267464011522321e+00 2.406613709803409617e-04
5.406984338820291391e+00 1.709864600622504227e+00 4.329050495348374709e-04
6.329757968950851854e+00 2.413206411473340030e+00 2.917595202130487614e-05
5.317374970665801115e+00 1.762441120498934977e+00 3.428826584733067791e-04
4.730667536194430589e+00 1.608248339745600219e+00 4.232150899523961780e-04
4.780500223179542374e+00 1.591182520476058571e+00 2.769374609359775323e-04
4.333466002945721485e+00 1.584601689580663386e+00 7.115081682195558170e-05
5.400103052337991372e+00 2.182738483519534700e+00 5.414614133265408251e-05
6.884327520918663623e+00 1.942391382055274729e+00 3.996326299360738153e-04
4.677856508079651476e+00 1.517445378735926109e+00 2.647397184291470115e-04
5.096756695405233017e+00 1.425666213084008538e+00 3.638019602116331145e-05
5.242447964592264142e+00 1.701613653000050741e+00 4.748346249564706217e-04
4.857509925100780279e+00 1.607269687878011721e+00 2.768729217484486738e-04
7.027471618946880660e+00 2.231170126324835135e+00 1.195561111278652837e-04
4.663930580366949741e+00 1.926590690549501605e+00 3.015871890648790660e-04
6.531589603263690869e+00 1.900891464165308298e+00 2.476523013366926386e-04
3.802211298817856466e+00 1.376070869198288804e+00 3.486737125076929289e-05
5.719084309735908533e+00 1.924365954408814305e+00 4.208680625419988384e-04
3.148581629656723280e+00 1.582584781462958778e+00 2.756450784819390341e-05
4.347317080170597592e+00 1.572161745915959585e+00 1.664679915777493027e-04
3.861583863795341909e+00 1.611972549780340547e+00 1.919659773540788219e-04
8.659772427977978637e+00 2.229337973988817723e+00 1.137103248028020626e-05
5.101942859642067063e+00 1.639418097104100136e+00 3.470336732926121567e-04
4.792777166037875958e+00 2.019251503177007745e+00 1.394160280338460861e-04
6.366860679141467472e+00 1.833522660934310933e+00 2.682372117375089282e-04
7.172574978588531991e+00 2.782298114727701055e+00 1.007544454090324155e-05
4.995723328878799663e+00 1.739107833241084533e+00 4.352285361846193424e-04
4.317311879201695568e+00 1.242984580200788836e+00 8.142604181653093320e-06
4.436562624112317721e+00 2.330159161682495039e+00 3.713555168141789831e-06
6.167544761272193199e+00 1.779780931155944490e+00 2.589464957248390777e-04
2.836822749563104207e+00 1.050041666551972952e+00 2.498603028371182869e-05
4.418165458374568644e+00 1.481700679987824731e+00 2.683813406447900355e-04
9.210503358096881144e+00 2.335410270603477390e+00 2.303643286480115205e-04
4.888213098504861520e+00 1.558471863252069767e+00 3.831481864711581064e-04
7.088375961667468417e+00 2.592340488084861505e+00 4.460675166647865682e-08
4.519603478447436373e+00 1.610866267059672063e+00 4.207481860469552710e-04
6.548291953519655095e+00 2.701378967185255497e+00 7.857012756684021048e-06
2.758783700725715882e+00 2.444072161145992350e+00 1.637613660495564937e-07
5.943584783621284728e+00 2.011736657184211907e+00 1.139832831687572916e-04
7.735186502501819383e+00 2.279169334441698780e+00 1.229085356257454947e-04
5.778366674592639640e+00 1.454865435029662812e+00 2.608302562671075252e-06
3.694579843075207037e+00 1.405866938160680535e+00 1.416569186579170038e-04
5.436386301552543543e+00 1.864940507272026204e+00 3.275530670883501877e-04
5.582725693215895291e+00 1.883693251324215501e+00 5.045185444130639293e-05
4.528753051697258947e+00 1.569413783971381759e+00 4.801356428169933975e-04
6.136040472209920438e+00 1.995590472597264409e+00 3.244258093846121059e-04
6.241602382134944449e+00 1.885980800305264937e+00 1.800661674984249813e-04
5.587445131840951262e+00 1.880228701428722893e+00 4.429865616838003588e-04
3.622134955280052360e+00 1.337317070186615275e+00 4.303323556660926187e-04
4.385191991448142979e+00 1.227833244604614293e+00 1.307103477734454180e-06
6.599898388135829741e+00 2.133450285960044823e+00 2.164907988657878478e-04
5.172951403283798655e+00 1.647950399506939556e+00 3.223895247400101441e-04
7.255388390937786980e+00 2.097394546277425054e+00 1.177256763198579074e-04
6.336980308970342257e+00 2.082899937062341778e+00 2.344503678396968327e-04
4.529207559288433771e+00 1.469337708316468483e+00 9.190084574388468594e-05
4.440462065781010992e+00 2.071217140809951562e+00 6.539586669558381080e-05
5.713469442901027762e+00 1.872887969029367383e+00 2.915196969225464316e-04
3.326283783712830289e+00 1.267223976130410934e+00 1.884899730771528352e-04
3.817835393640867991e+00 1.643283504009570573e+00 1.838950062295401046e-04
6.735299269791343413e+00 2.193146297562124758e+00 8.436431932434495487e-05
5.704559759636760319e+00 1.494321058152930703e+00 6.014573408637583800e-06
5.751911324940104819e+00 1.640774760159547707e+00 2.034563752821903586e-04
4.982894681393348790e+00 1.985325547396996182e+00 1.198313699787528059e-04
4.421518431363910651e+00 1.560396077374171186e+00 4.078138777449856695e-04
4.623903326608720832e+00 1.740097175322770973e+00 3.023069057284192012e-04
6.351112649271137833e+00 1.699582432530011067e+00 1.079490823054428763e-04
6.558328241995747376e+00 2.202633593300530546e+00 3.897020960318405372e-05
5.583564465515665098e+00 2.010630168453611866e+00 3.720607624385843392e-04
6.077090918795401642e+00 2.384885890180138635e+00 3.471637311618722274e-05
4.159765065771130033e+00 1.703045914450881604e+00 2.951759102747148768e-04
4.474162679415298882e+00 1.631622124977341493e+00 5.123413326721179680e-04
3.774687057356355346e+00 1.335144884235699214e+00 6.529922963942338889e-05
3.495058505248843872e+00 1.487423722351207012e+00 2.047707765649064071e-04
5.120340142377622250e+00 1.715403265479250594e+00 1.494763088275718630e-04
5.340843608793693242e+00 1.530276279467995604e+00 7.268012246779248747e-05
7.396969244475618765e+00 1.873586254871245638e+00 3.340410529746699479e-05
4.882952548563383566e+00 1.758793385234628692e+00 2.844686266561146011e-04
3.972102908964807000e+00 1.494420618477166895e+00 1.317972539265502090e-04
4.895387255957221129e+00 1.628266196601533267e+00 1.277234747502710476e-04
4.623127986235059161e+00 1.571954284033027616e+00 3.531909153101747928e-04
6.020436339613727483e+00 1.959824656171166080e+00 3.428711486764286624e-04
2.998615275721807194e+00 1.349538985423124560e+00 4.760470701917994394e-05
5.277545654216532434e+00 1.940167999219203354e+00 2.816189048506789489e-04
5.049555880432403221e+00 1.717871234286151516e+00 3.635267454662959946e-05
5.621663791707885771e+00 1.771172029203490483e+00 4.311167509785581993e-04
3.253601972461636294e+00 1.212529114254853546e+00 1.588489609551901308e-04
6.932299990276163726e+00 1.656706909305234010e+00 5.249356611053412552e-06
5.611556247684699628e+00 1.863401749532042295e+00 3.133486963989584335e-04
8.030335360623412910e+00 1.734411781979539269e+00 5.923563924458700362e-05
5.815224599390122151e+00 2.526582123446079464e+00 1.650203904636195508e-06
5.377774246423062898e+00 1.897359841739838293e+00 1.445445865553036805e-04
5.646520017930279245e+00 1.792406383453758467e+00 4.669151813379223640e-04
5.109280930438151458e+00 1.872775887043373499e+00 3.568562094100932291e-04
4.881252386612110250e+00 2.169769540241146988e+00 3.124906782913212743e-05
3.952465361298017399e+00 1.380026272817304056e+00 7.397997062782558193e-05
5.901937131067377607e+00 2.124747368140535997e+00 1.227852472983483143e-04
7.603299491882739680e+00 2.213271012837389584e+00 7.932175361295537347e-05
4.340531224311166447e+00 1.177774075537717513e+00 1.789160825825683262e-04
5.512541101185786552e+00 1.824430456603703732e+00 4.125679412895789651e-04
3.655171261803409788e+00 1.699354190224940053e+00 3.140946725125712984e-04
5.627447233535515458e+00 1.557423663303913797e+00 7.104222542914506581e-05
5.579176190897692678e+00 1.817132217680699657e+00 1.262358579829508400e-04
5.681009758189682124e+00 2.241750388559624163e+00 3.994709268313110351e-05
7.773991583904309444e+00 1.916877943102515136e+00 2.711097376039645155e-04
5.725377796643678963e+00 1.505319249673911397e+00 5.232790262618955331e-05
6.075068534019724353e+00 2.286737598467019517e+00 6.571489689586339277e-05
5.669123053718512217e+00 1.474252307033184328e+00 1.838393238008166118e-06
6.151721781318159721e+00 1.931028261701626114e+00 2.194946111243653423e-04
3.267421077837773691e+00 1.257242768340889771e+00 6.546015826318866005e-05
4.284862342962094672e+00 1.553702207086884224e+00 1.305408556683908315e-04
6.295238495035739845e+00 1.624258645740614071e+00 2.799391063728237549e-05
6.244523146049473006e+00 1.787261828847485745e+00 3.342139082763232729e-04
4.493473561704533381e+00 1.527234055974299398e+00 5.704650149154473840e-05
3.997287699815023743e+00 1.551562619118482811e+00 1.668519133519935703e-04
5.710056427001631185e+00 2.118028577345352659e+00 3.443877337981260167e-05
6.692750005147083847e+00 1.853194253662604485e+00 1.383058588311375796e-04
5.763633581694475261e+00 1.864433779397916435e+00 3.975135379907726997e-04
4.605397655365692344e+00 1.500282252079587542e+00 2.613808322021060767e-04
4.568336147250871448e+00 1.682176637498586036e+00 2.649974914081042556e-04
4.255826854303059292e+00 1.362443668512086647e+00 5.182100520491200735e-04
4.923005111837069236e+00 2.415322420981325990e+00 6.411108214585492155e-08
8.212602324467066950e+00 3.107196676009571057e+00 3.134245838840685614e-08
7.124985110178547743e+00 2.010680837729744930e+00 2.010929734338169975e-04
4.144989988847653350e+00 1.525796991523390211e+00 2.910554083917736568e-04
3.019233270296810101e+00 1.176544383320871301e+00 1.265790352552390583e-04
8.177480429003464835e+00 2.135395750125910208e+00 3.168024783093372127e-05
6.841163856906712581e+00 1.986287669081151508e+00 2.036257748069132114e-04
5.083045562246530480e+00 2.045314968905366459e+00 1.595658586165802002e-04
7.784333286310785027e+00 2.749279266854773862e+00 2.508585439900414463e-06
4.875773467801767680e+00 1.783444057639272051e+00 1.087612359351324448e-04
6.781345177496412191e+00 2.339888435838550329e+00 9.132328870346447522e-05
2.703262309407733710e+00 1.332859049247145045e+00 2.717793393294049215e-05
3.251487770377857522e+00 1.423925147427880900e+00 9.035701655501117565e-05
5.223311882090001745e+00 1.949284024150460537e+00 2.434080329344471595e-04
6.909671065504470633e+00 1.809814978606960389e+00 1.298585900927726080e-04
6.374578514422953646e+00 1.952727129740909229e+00 3.990280902489172824e-04
5.742850360985007896e+00 2.012638522054872592e+00 2.232541150221183091e-04
5.879565265996305357e+00 2.110980755841970868e+00 2.223415064443442569e-04
6.609425448533054137e+00 1.999148676079833820e+00 1.158174747315128008e-04
5.815512111918062388e+00 1.908543821831031995e+00 3.608581444537825198e-04
4.535086073621801717e+00 1.516952754467417064e+00 2.030424852807426314e-04
5.714680727635637503e+00 1.634316374113695902e+00 2.206954882741092691e-04
3.913633741344263228e+00 2.021862711193356255e+00 4.362962046795609231e-04
7.786398252434364231e+00 2.085475251530437557e+00 4.508976115221369408e-05
5.272606027159527642e+00 2.025450764479087340e+00 2.304843250593640940e-04
8.587846489402606309e+00 2.107505334807875386e+00 1.765804728957889882e-05
3.297059224240657560e+00 1.215505127188894141e+00 4.838204698931679407e-05
5.327376073755532460e+00 1.730580414437781211e+00 4.939972566517340791e-04
3.909604090394666276e+00 1.759552931918055618e+00 1.305071611080633348e-04
4.338412724440404489e+00 1.391500116933014120e+00 2.707435800141687397e-04
4.840452411620860929e+00 1.818079498823113926e+00 3.591709009422811385e-04
4.888040812688780434e+00 2.040552910903071560e+00 1.083158235092854580e-04
5.263124206379965919e+00 1.968698358569592299e+00 2.360848826329978156e-04
6.287260078439591560e+00 1.955762367378384603e+00 8.829479076877127001e-05
5.524562507141874690e+00 1.773462302697494497e+00 7.675772023471534372e-05
5.735004491474946953e+00 1.875878730168940356e+00 3.305786708075229103e-04
6.463547527234243084e+00 2.076254791147046141e+00 3.073810065027595160e-05
4.110853410655495033e+00 1.629070881014700323e+00 3.268651142265101089e-04
4.380993638700182657e+00 1.573649217130911326e+00 3.925888718071441925e-04
4.058036814541836179e+00 1.474217232838604508e+00 2.239906366600015214e-04
5.819012879956108719e+00 1.864999710298481661e+00 4.382640838605661188e-04
5.490082743404998133e+00 1.862565516989992398e+00 5.060069559148345185e-04
